FileName	PredictedText
ban_03042_01743840899	এটা মঙ্গলবারে সন্ধ্যা সাতটার রিমাইন্ডার আপনি কি এটা সেট করতে চান
ban_00737_00530142458	বাংলাদেশ শিপিং কর্পোরেশন একে রাষ্ট্রীয় মালিকানাধীন ও পরিচালিত সরকারী কর্পোরেশন এবং বাংলাদেশের সর্ববৃহৎ জাহাজ মালিক
ban_03042_02132375596	বাড়ি
ban_02194_00977350534	কুষ্টিয়া-ঝিনাইদহ মহাসড়কের সাথে চলতে থাকুন
ban_01701_01519203661	পঞ্চাশ গজ এর মধ্যে রুবেলের 5tk ধরেছে
ban_03042_01291652550	বাংলাদেশ বিমানের ফ্লাইট চৌদ্দশত 72 আজ টার্মিনাল 2 থেকে ছেড়ে টার্মিনাল 3 পৌঁছাবে ফ্লাইটটি দুপুর তিনটা পর্যন্ত বিলম্বিত হয়েছে
ban_00779_00248975527	সামনের দিকে এগোতে আপনার ওয়েব ওয়েব প্রক্রিয়া চালু করতে হবে
ban_03042_00787957029	এই দিকগুলো নিয়ে হাওয়াই দ্বীপপুঞ্জ গঠিত
ban_01701_00750756678	কাল সকালে এই সিনেমাগুলো নিউইয়র্ক এর আশেপাশের থিয়েটার গুলো চলবে
ban_03042_01251309155	ঢাকা-আরিচা মহাসড়কে থাকতে অল্প বামদিক ধরুন
ban_03042_00680501012	মিরপুর 10 নং গোলচত্বর বেগম রোকেয়া সরণী তৃতীয় প্রস্থান ধরুন
ban_01232_02085202687	হা বা বাতিল বলুন
ban_00779_00031837123	শেখ হাসিনার স্বামীর নাম ডঃ ওয়াজেদ মিয়া
ban_00737_01900433783	ফারইস্ট ফাইন্যান্স অ্যান্ড ইনভেস্টমেন্ট উটিলিজিং এবং অর্থায়ন কোম্পানি
ban_03042_00786358247	হাজী মহসিন সড়ক দিয়ে উত্তর-পশ্চিম দিকে মুখ করে এগিয়ে যান
ban_00779_01245327086	ব্রাহ্মণবাড়িয়া
ban_01232_00767637336	লিবরা ইনফিউশন অত্যন্ত যোগ্য এবং স্বপ্রণোদিত কর্মীদের একটি দল কাজে নিযুক্ত করবে
ban_00737_01888010660	কুলপ্যাড গানগুলো হলো
ban_00737_01725285709	দৌড়ানো শুরু করছি
ban_01232_01411979345	পোর্ট মোরসবি পাপুয়া নিউ গিনির রাজধানী
ban_01232_01462412712	555 11112 34 এ কল করা হচ্ছে
ban_01232_01297523703	14 ফেব্রুয়ারি 2013 বৃহস্পতিবার ভালোবাসা দিবস শুরু হয়েছিল এবং শেষ হয়েছিল 14 ফেব্রুয়ারি 2013 বৃহস্পতিবার এ
ban_02194_00489733334	এস এম সুলতানের সম্পূর্ণ নাম শেখ মোহাম্মদ সুলতান
ban_00737_00402143113	বেক্সিমকো টেক্সটাইলসের বাণিজ্যিক প্রধান শাখা ধানমন্ডিতে অবস্থিত
ban_00737_00678213500	সিক্স নাগের রাইডে যা রয়েছে
ban_03042_00049707766	ঢাকা ময়মনসিংহ মহাসড়ক
ban_00737_00636200661	এশিয়া প্যাসিফিক জেনারেল ইন্সুরেন্স গ্রাহকদের সর্বোচ্চ নিরাপত্তা প্রদান করে সর্বনিম্ন খরচ ও দাবি দ্রুত নিষ্পত্তির মাধ্যমে
ban_01232_00587690509	কোন ইমেইল ঠিকানা
ban_00737_00907996529	আজ ঢাকাতে বাতাসের গতিবেগ এর পূর্বাভাস
ban_03042_00173300777	মতিঝিলে থাকতে অল্প ডানদিক ধরুন
ban_00779_00043060561	আসমারা ইরিত্রিয়ার রাজধানী
ban_03042_01117873953	কুমিল্লা চাঁদপুর মহাসড়ক এর সাথে চলতে থাকুন
ban_01232_00639265452	সেন্ড গোবিন্দ প্রথমদিকে মূলত একটি কাজ তৈরি প্রতিষ্ঠান ছিল
ban_01232_00994287721	আপনি কি ইমেইল করতে চান
ban_01232_00802751418	এখানে লা-লিগার সিডিউল দেয়া হলো
ban_00779_00105778371	সরাইল
ban_00737_00898688434	সৈয়দপুর
ban_00737_01297127268	চৌমাথায় দ্বিতীয় প্রশ্ন ধরুন এবং ঢাকা-সিলেট মহাসড়কে চলতে থাকুন
ban_03042_01715737687	গ্রিনপিসের প্রত্যেক অতিক্রান্ত আক্রমণে গড়ে 5 দৈর্ঘ্য সীমা রয়েছে
ban_02194_01855539596	ঢাকা-আরিচা মহাসড়কে থাকতে সোজা চলতে থাকুন
ban_03042_00100292142	ঢাকা-আরিচা মহাসড়কে থাকার জন্য মোড়ে এসে ডানদিকে চলুন
ban_00737_01328163984	তিবিলিসি জর্জিয়া রাজধানী
ban_02194_01992633451	আচ্ছা 16 ই অক্টোবর আপনি কি এটা সংরক্ষণ করতে চান
ban_01232_00395755184	উল্লাপাড়া
ban_00737_01717896242	নতুন সময়টা কত
ban_01701_01763678357	আপনার দেয়া ইমেইল ঠিকানা পাওয়া যাচ্ছেনা তালিকা থেকে একটি ঠিকানা বাছাই করুন
ban_01701_01328836843	ঢাকায় যাত্রা
ban_03042_01371296904	মুশফিকের এর পাঁচটি স্টাম্পিং আছে
ban_00737_00513364357	বুখারেস্ট রোমানিয়ার রাজধানী
ban_00779_01887168995	ইলিশা ফেরি ঘাট বরিশাল মহাসড়ক ফেরি ধরুন
ban_00737_01053261698	কানাডার বিরুদ্ধে বাংলাদেশের লাইনআপ এখানে দেয়া হলো
ban_02194_00946397191	ন্যাশনাল লাইফ ইন্সুরেন্স কোম্পানি একটি প্রকল্প হল আকলিমা
ban_02194_02082138467	নিসান মোটর কোম্পানি জাপানি বহুজাতিক অটোমোবাইল নির্মাতা প্রতিষ্ঠান
ban_00737_00377622276	গুগোল এখন আপনার আবার ট্রেনিং a705 টাকা রাখছে
ban_03042_00477494499	আব্দুল জব্বার মহান ভাষা আন্দোলনের অন্যতম শহীদ
ban_00737_01049005768	জেএফকে থেকে এ্যালেক্সার ইউনাইটেড এয়ারলাইন্স ফ্লাইট 1472 দুপুর তিনটায় ছাড়বে
ban_01701_00177801216	ভিউ বৃজপাত রাশিয়ার অর্জন করেছে
ban_03042_01605168102	এই ব্যক্তি আপনার পরিচিতি তালিকায় নাও থাকতে পারে আরেকটি পরিচিতি বেছে নিন
ban_01232_01986740812	দুঃখিত আপনি কাকে ইমেইল করতে চান
ban_00737_00940087897	luka-luka রাজধানী
ban_01232_01669801049	বদ সফটওয়্যার সলিউশনস দিয়ে থাকে
ban_02194_00334339201	প্যাসিফিক কনস্ট্রাকশন গ্রুপের মালিক দয়া করে 300 মিলিয়ন ডলার এবং নতুন বাণিজ্যিক নির্মাণ 6.5 মিলিয়ন বর্গ ফুটের উপর নির্মাণ পরিচালনা করেন
ban_00737_01297045251	না এখন ঢাকায় রোদ ওঠে নি
ban_00779_01726188205	এখানেই সুখের একটি সংজ্ঞা দেয়া হলো
ban_01232_01099154611	ক্রাইম ইনফরমেশন টেকনোলজি ন্যাশনাল গোল্ড এক্সপোর্ট ট্রফি অর্জন করেছে
ban_01232_01479696585	হাইকোর্ট মোড় এর প্রথম প্রস্থান ধরুন
ban_02194_00780044409	আপনার দেয়া ইমেইল ঠিকানা পাওয়া যাচ্ছেনা তালিকা থেকে একটি ঠিকানা বাছাই করুন
ban_03042_00938555654	মোজাফফর হোসেন স্পিনিং মিলস নামিদামি বিদেশি ব্র্যান্ডের সাথে ব্যবসায়িক সম্পর্ক স্থাপন করেছে
ban_03042_01357317349	রংপুর
ban_03042_00628653580	চৌমাথায় চট্টগ্রাম-রাঙ্গামাটি চট্টগ্রাম-হাটহাজারী মহাসড়কের ডানে প্রথম প্রস্থান ধরুন
ban_03042_00573598487	বিএএসএফ বিশ্বের বৃহত্তম রাসায়নিক উৎপাদক কোম্পানি
ban_00779_01775225849	গৃহভৃত্যের প্রতিকৃতি গড়ে 5 ইয়ার অর্জন করেছেন
ban_00737_02082632495	সিনহুয়া গ্রুপ চীনের বৃহত্তম কয়লা উৎপাদনকারী কোম্পানি
ban_01701_01329101711	ব্রাজাভিল কঙ্গো প্রজাতন্ত্রের রাজধানী
ban_01701_00324941369	বাড়ি কাজের জায়গা নাকি মোবাইল ফোনে
ban_02194_00064760492	মোগাদিসু সোমালিয়ার রাজধানী
ban_01232_01649941394	দুঃখিত আপনার নটিকি
ban_01232_00985928092	এখানে ঢাকা লীগের সিডিউল দেয়া হলো
ban_02194_00919105378	এই যে আপনার রিমাইন্ডার আপনি কি এটা সেট করতে চান
ban_02194_00268523948	গ্রিল ব্রেস্ট পাঁচটি পাসিং টাচ ডাউন অর্জন করেছেন
ban_03042_00330697945	হিটাচি একটি জাপানি বহুজাতিক কোম্পানি
ban_01701_00269795813	দুঃখিত নতুন নটিকি
ban_00737_01992855234	তুমি ওষুধ ইলেকট্রিক পাওয়ার এর চেয়ারম্যান পদে রয়েছেন
ban_00779_01870395057	আপনার পরবর্তী ফ্লাইট 12 নম্বর গেট হতে প্রস্থান করবে
ban_03042_02052165594	ঢাকা লীগের তালিকায় আবাহনী নেতৃত্ব দিচ্ছে
ban_01232_01178584600	শেরপুর
ban_03042_00520311771	রথখোলা সদর হাসপাতাল রোডের সাথেই চলতে থাকুন
ban_00737_00298683804	শাকিব খানের আসন্ন মুভিগুলোতে যা আছে
ban_00737_01254682241	ঢাকা-আরিচা মহাসড়কে থাকতে সোজা চলতে থাকুন
ban_00737_01620969467	গাবুর অন্ড বতসোয়ানার রাজধানী
ban_03042_01632110083	মানিকগঞ্জ
ban_02194_01104495745	আস্তানা কাজাখস্তান এর রাজধানী
ban_02194_00074736361	ভারত মহাসাগরের আইনগুলো অন্তর্ভুক্ত
ban_02194_01510314736	বাংলাদেশ বিশ্বকাপ বিজয়ী দল তারা কানাডাকে 81 গুলি চূড়ান্ত পর্বে হারিয়েছে
ban_00737_00067046897	এখন ঢাকার তাপমাত্রা 34 ডিগ্রি সেলসিয়াস
ban_03042_00439273620	পাইওনিয়ার ইন্স্যুরেন্স জীবনকে নিরাপদ করে
ban_00779_00208811636	18 ট্রেডিংয়ে মূল্য 2.3% বেড়ে 750 ডলার হয়েছে
ban_00737_01475505526	গুগোল hands-free চালু করা হচ্ছে
ban_02194_01863507215	পস্ক একটি বহুজাতিক ইস্পাত তৈরীর কোম্পানি
ban_03042_01441350916	রিগা লাটভিয়ার রাজধানী
ban_01232_00760092649	কুষ্টিয়া-ঝিনাইদহ মহাসড়কের সাথে চলতে থাকুন
ban_00779_01991805104	আশগাবাত তুর্কমেনিস্তান এর রাজধানী
ban_02194_01959710320	মুশফিক মোট পাঁচটি কাজ করেছেন
ban_01232_01708517280	সায়হাম কটন মিলস একটি রপ্তানিমুখী আধুনিক কটন স্পিনিং মিল
ban_03042_01295837559	তাল্লিন এস্তোনিয়ার রাজধানী
ban_03042_00900433344	আপনার পরবর্তী ভ্রমণ স্থান গুলো প্রথমে
ban_01232_01503824571	মাওলানা ভাসানী
ban_00737_00980264748	বঙ্গবন্ধু এভিনিউ শহীদ সৈয়দ নজরুল ইসলাম সরণী ডানদিকে বাগনান
ban_00779_01998272949	মনিকা আলীর পান্ডুলিপি উপর ভিত্তি করে গানটা পত্রিকা করতে বেস্ট অফ ইয়ং ব্রিটিশ নাগরিক নির্বাচিত হয়েছিলেন
ban_03042_02021182257	এই দিনগুলোতে রাজশাহীতে সূর্যাস্ত হয়নি
ban_03042_01447648239	শামসুর রাহমান
ban_00779_01961056763	এইগুলো পিকাসোর শিল্পকর্ম
ban_00737_01254020432	কাওরান বাজারের সাথে চলতে থাকুন
ban_01232_01267818710	দুঃখিত কোন অংশটি পরিবর্তন করতে চার দিন সময় নাকি শিরোনাম অথবা বাতিল বলুন
ban_01232_00620737136	অ্যাপ চালু হচ্ছে
ban_00737_01505769848	কিয়া মোটরস দক্ষিণ কোরিয়ার দ্বিতীয় বৃহত্তম মোবাইল প্রস্তুতকারী প্রতিষ্ঠান
ban_00737_00703835454	চালিয়ে যেতে স্পর্শ করুন
ban_00779_00513762798	চৌমাথায় মাওয়া ভাঙ্গা মহাসড়ক তৃতীয় প্রস্থানে ভাগ্নি
ban_00737_00940293082	জয়নুল আবেদিনের শিল্পকর্ম গুলো হল
ban_00779_01841182671	এখনো বুঝতে পারিনি শুধু পুনরাবৃত্তি দিনগুলো বলুন যেমন প্রতি মঙ্গলবার
ban_00779_01769198814	ঢাকা-আরিচা মহাসড়ক এই পথে নয়
ban_03042_00169827893	শামসুর রাহমান আধুনিক বাংলা সাহিত্যের অন্যতম প্রধান কবি
ban_01232_01949682161	এখানে আজ রবিবারের লেখকদের নাম দেয়া হলো
ban_03042_02115057959	মাল্টিমোড কেমিক্যালস বাংলাদেশ শ্রেষ্ঠ মানের পণ্য উৎপাদনের জন্য বাজারে নেতৃত্বস্থানীয়
ban_01232_00161982253	আকিজ গ্রুপ 2500 টাকার লেনদেন করছে
ban_01701_00976755578	এইগুলো বিগবেনের কাছাকাছি কয়েকটি এয়ারপোর্ট
ban_02194_01848768263	ফ্রি মার্কেটিং এ 2.3% বৃদ্ধি পেয়ে মূল্য 750 ডলারে শেষ হয়েছে
ban_01701_01414787847	কিছু বিড়ালের ছবি
ban_02194_01853067857	এসিএস একটি ব্রিটিশ আইনি প্রতিষ্ঠান
ban_00779_01212387685	ঢাকা শহরে কমলাপুর স্টেশনের রাস্তা খুঁজে বের করছি
ban_03042_01433228240	আজকে নিউইয়র্ক এর উচ্চ তাপমাত্রার পূর্বাভাস 1 ডিগ্রি সেলসিয়াস
ban_02194_01804403049	নবাবগঞ্জ বাতাসের গতিবেগ প্রতি ঘণ্টায় 1 মাইল কত উত্তর দিকে প্রবাহিত হচ্ছে
ban_00779_01304303273	ঢাকায় 21 ডিগ্রি সেলসিয়াস তাপমাত্রায় বাতাসের সাথে বৃষ্টিপাত আছে
ban_02194_00018360768	শরীয়তপুর
ban_01232_00810328637	আপনি কাকে কল করতে চান
ban_03042_01719599014	ঢাকায় তাপমাত্রা 34 ডিগ্রি সেলসিয়াস এবং তারসাথে ভারী বৃষ্টিপাত হতে পারে
ban_03042_01153664890	মালাবো ইকুয়েটোরিয়াল গিনি রাজধানী
ban_01701_02028491824	গোপালগঞ্জ
ban_01701_01485698603	কুমিল্লা-সিলেট মহাসড়কে বাম দিক থেকে বাগনান
ban_01232_00365084094	imdb.com a5 ফিকশন একটি তারা পেয়েছে
ban_01232_01379802679	ভিডিও রেকর্ড করার জন্য ইয়াল্প খোলা হচ্ছে
ban_01232_02119073275	প্রাইম সুপার প্রিন্টিং প্রিন্টিং শিল্পে অনন্য দিকপাল
ban_03042_00952006039	ভলিউম সেটিং খোলা হচ্ছে
ban_00737_01433893701	মৎস্য ভবন পর্যন্ত সোজা চলতে থাকুন
ban_00779_00493341782	বন্দর সেরি বেগাওয়ান ব্রুনাই এর রাজধানী
ban_01232_01139634658	বীর উত্তম এ কে খন্দকার সড়কে বামদিকে বাক নিন
ban_02194_02067542867	এআইজি 130 টি দেশে 28 মিলিয়ন এর অধিক গ্রাহক সেবা দেয়
ban_01232_00051884749	কোন ইমেইল ঠিকানা টা যেমন আপনি প্রথমটায় বলতে পারেন অথবা বাতিল বলুন
ban_00779_01357708720	দা ভাইকিংস নভেম্বরের 7 তারিখে বেলা চারটে রেঞ্জার্স এর সাথে খেলবে
ban_01232_01630828016	আমি এখনও সেটা বুঝিনি কতক্ষণ টাইমার টি থাকবে বলুন যেমন এক মিনিট 30 সেকেন্ড
ban_01701_01502622969	আমি এখনো বুঝতে পারিনি আপনি শিরোনাম বলতে পারেন যেমন বন্ধুদের সাথে ডিনার
ban_01701_01994748567	বিবি রাসেল
ban_02194_01167185820	তারা 5 রানে জিতেছে
ban_00737_00257121680	গ্রুপের পাঁচটি পাটের প্রচেষ্টা বাধা পেয়েছিলেন
ban_00779_02026240858	হ্যাঁ ইয়ার্কি বৃষ্টি হচ্ছে
ban_02194_01739851542	ইসলামী ইন্স্যুরেন্স কোম্পানি সময় মুখের স্কিন চালু করেছে
ban_03042_01852748195	বিনিয়োগের বুনিয়াদ প্রসারিত ও উৎসাহিত করতে ইনভেস্টমেন্ট কর্পোরেশন অব বাংলাদেশ প্রতিষ্ঠিত হয়
ban_03042_00925566892	আপনি যাকে মেইল করতে চান সে আপনার পরিচিতি তালিকায় নাও থাকতে পারে পরিচিতি বেছে নিতে স্পর্শ করুন
ban_03042_01462456871	মাদারীপুর পাথুরিয়া পাড় রোড ডানদিকে বাক নিন
ban_00737_00564475684	মালে মালদ্বীপের রাজধানী
ban_01232_01501141338	শুক্রবার 6 এপ্রিল 2012 তারিখ সন্ধ্যায় 5000 শুরু হয়েছে এবং শনিবার এপ্রিল 14 2012 তারিখ সন্ধ্যায় শেষ হয়েছে
ban_03042_00274244906	যেহেতু আমার বুঝতে সমস্যা হচ্ছে তাই পর্দার যেকোনো একটি অপশন স্পর্শ করুন
ban_01232_00250432310	এনেল বহুজাতিক প্রস্তুতকারক প্রতিষ্ঠান এবং বিদ্যুৎ ও গ্যাসের পরিবেশক
ban_02194_00433297715	ডয়েচে বানক ইন জার্মান রেল পরিবহন কোম্পানি
ban_00737_01065933158	আপনি যাকে টেক্সট করতে চান সে আপনার পরিচিতি তালিকায় নাও থাকতে পারে পরিচিতি বেছে নিতে স্পর্শ করুন
ban_00737_00423976986	রাবাত মরক্কোর রাজধানী
ban_02194_01614498562	ব্রিটিশ আমেরিকান টোব্যাকো বাংলাদেশ এর ধূমপায়ীদের নিকট অতি পরিচিত নাম
ban_02194_00283468842	ইনটেক বাংলাদেশ কেবল ডিএসএল ইন্টারনেট সার্ভিস এবং ব্রডব্যান্ড সেবা প্রদান করে
ban_03042_01584426288	পরিচিতি খোঁজা বাতিল করা হলো
ban_00737_00706571022	ঢাকা উইকিপিডিয়া অনুসারে স্মৃতিসৌধ ঢাকায় অবস্থিত একটি কীর্তি স্তম্ভ
ban_03042_01221658651	বিমান বাংলাদেশ ফ্লাইট চৌদ্দশত 72 আজ টার্মিনাল 2 থেকে ছেড়ে টার্মিনাল 3 পৌঁছাবে
ban_02194_01123345237	প্লেইং জিপি হোল্ডিংসের হেডকোয়ার্টার টেক্সাসে অবস্থিত
ban_00737_00631403446	খালেদা জিয়া
ban_03042_00830150439	লাল লাল ও সবুজ লাল সবুজ নীল এবং হলুদ
ban_02194_01866353731	নেপিদ মায়ানমারের রাজধানী
ban_00779_01575045955	বাংলাদেশ জাতীয় জাদুঘর এর প্রদর্শনীতে যেসব শিল্পকর্মের রয়েছে
ban_00737_01793688141	মোহামেডান উত্তরা ক্লাবের থেকে 34 তেইশে পিছিয়ে
ban_03042_00113246200	রিলায়েন্স ইন্স্যুরেন্স মৃত্যু ব্যতীত সব ধরনের ইন্সুরেন্স করে থাকে
ban_00737_01777181202	গতবছর সায়হাম নিট কম্পোজিট ওয়েস্ট ম্যানেজমেন্ট ক্যাটাগরিতে সোশাল এন্ড এনভায়রনমেন্টাল এক্সেলেন্স প্লাটিনাম অ্যাওয়ার্ড লাভ করেছে
ban_01232_00209878673	স্টেট ব্যাঙ্ক অফ ইন্ডিয়ার সদর দপ্তর মুম্বাই ভারত
ban_03042_01744288526	পোর্ট অব স্পেন ত্রিনিদাদ ও টোবাগো রাজধানী
ban_00737_01588365246	মূল্য 750 টাকায় স্থিতিশীল ছিল
ban_03042_00415403361	বাংলাদেশ বিমান ফ্লাইট চৌদ্দশত 72 ওসমানী বিমানবন্দর থেকে ছেড়ে যাবে শাহাজালাল বিমান বন্দরে পৌঁছাবে
ban_03042_01336555329	দুঃখিত রিমাইন্ডার টা কি
ban_00737_00460641213	লিন্দে বাংলাদেশ দীর্ঘ সময় ধরে বাংলাদেশের অপারেশন ও ব্যবসাপ্রতিষ্ঠান প্রচার করে আসছে
ban_01232_01284120526	একমি কম্পিউটার পণ্য ব্যাটারি লাইফ 20 মিনিট
ban_01701_02015962465	ঢাকা-ময়মনসিংহ মহাসড়কে থাকতে অল্প ডানদিক ধরুন
ban_00737_00172908339	ঢাকায় আগামী সোমবার বৃষ্টিপাত হতে পারে
ban_01232_02094895646	দেশের প্রকৌশল খাতের আনোয়ার গ্যালভানাইজিং বিশেষ অবদান রেখে চলেছে
ban_01232_00044215712	দাইসি লাইফ ইন্সুরেন্সের পলিসি গ্রহীতার সংখ্যা 83 লাখ 46 হাজার 469 জন
ban_03042_01148769508	ফ্ল্যাশ লাইট জালানো হচ্ছে
ban_02194_00323358160	এস এম এস
ban_01232_00621009955	ফিনিক্স ইন্স্যুরেন্স কোম্পানি বীমার জগতে দৃষ্টান্ত স্থাপনকারী
ban_00779_02014744793	এই রইলো আপনার ইভেন্ট এখন কেমন লাগছে বলুন
ban_02194_01822330418	আপনার সাম্প্রতিক জোস ডিসকাউন্ট গ্যাজেটগুলো নিশ্চিত করা হয়েছে চালান এখনো পাঠানো হয়নি
ban_00737_01889511928	ইব্রাহিমপুর বাজার রোড ডানদিকে বাগনান
ban_00737_00256976073	ভিউ বেস্ট 5 টাচ ডাউন অর্জন করেছেন
ban_00737_00399904268	ঢাকা ব্যাংক ক্রেতা চাহিদার কথা মাথায় রেখে প্রকল্প নির্বাচন ও বাস্তবায়ন করে থাকে
ban_02194_01376892633	ফিটনেস অ্যাপ চালু হচ্ছে
ban_00737_00635737600	ওয়াইফাই একসেস বন্ধ করছি
ban_03042_00659540475	ডেভিড বেকহাম ক্যামেরুনের পক্ষে বিশ্বকাপে খেলেছেন এই হল তার পরিসংখ্যান
ban_01232_00466869102	স্টপ ওয়াচ চালাচ্ছি
ban_03042_00632958477	দিকনির্দেশনা নেয়া হচ্ছে
ban_01232_02036212158	10 মার্কিন ডলার আটশত টাকা সমতুল্য হয়
ban_02194_01351965871	বাংলাদেশ বিমান 363 যথাযথ সময় আছে এটি আগামীকাল দুপুর 3 টায় ছেড়ে যাবে
ban_01232_01093176682	স্টারবাকস ট্রিলজি অন্তর্ভুক্ত মুভি
ban_03042_01960865349	মেক্সিকো বিশ্বকাপ ম্যাচের তৃতীয় স্থানে আছে
ban_01232_00130210278	উচ্চ ক্ষমতার মাদারবোর্ড তৈরি করতে ইন্টারনেট জুড়ি নাই
ban_03042_01808327602	ঢাকা-ময়মনসিংহ মহাসড়কে বামদিকে বাঁক নিয়ে এগিয়ে যান
ban_03042_00472487082	আফটার আওয়ার ট্রেনিং এর সময় গুগলের দাম 2.3% বেড়ে 705 ডলার পর্যন্ত হতে
ban_02194_00468351883	ভবিষ্যৎ নিরাপদ করতে প্রগতি লাইফ ইন্সুরেন্স এগিয়ে
ban_00779_01134868788	এইগুলো কক্সবাজারের কাছাকাছি কয়েকটি এয়ারপোর্ট
ban_03042_01932083769	ঢাকার জন্য আজকের সর্বোচ্চ তাপমাত্রা পূর্বাভাস হল 34 ডিগ্রি সেলসিয়াস
ban_00737_00655348982	বাইকিং শুরু হচ্ছে
ban_03042_00581060775	ঢাকা মাওয়া মহাসড়ক এই পথেই অগ্রসর হয়েছে
ban_00737_01937501041	গান থামানো হচ্ছে
ban_03042_00097953816	ডিজনি থিম পার্ক শিশুদের কাছে অনেক প্রিয়
ban_00737_00516267120	ঢাকার মিরপুরে স্থাপিত বাংলাদেশের জাতীয় চিড়িয়াখানা
ban_01232_01318612121	জসীমউদ্দীন 1936 সালের পহেলা জানুয়ারি ফরিদপুর জেলার তাম্বুলখানা গ্রামে জন্মগ্রহণ করেন
ban_00737_00355339809	রফিকুল আলম পাভেলের কাজে অন্তর্ভুক্ত
ban_03042_01404780576	হেলাল 2 যথাসময়ে আছে
ban_00737_01726355322	পিডিবি এসএ ভেনিজুয়েলার রাষ্ট্রীয় মালিকানাধীন তেল এবং প্রাকৃতিক গ্যাস কোম্পানি
ban_00737_01205078693	এন্টিটি গ্রুপ একটি জাপানি টেলিযোগাযোগ কোম্পানি
ban_00779_00234834224	পূর্বাভাসে বলা হয়েছে ঢাকায় আজকের আদ্রতার পরিমাণ হবে 100%
ban_02194_02026006012	হোম দীপক গৃহ সাজানোর সামগ্রী জন্য অদ্বিতীয়
ban_02194_00776204622	ইউনাইটেড এয়ারলাইন্স 363 দুপুর তিনটায় অবতরণ করেছে
ban_01701_00353221741	ইউনাইটেড এয়ারলাইন্স ফ্লাইট চৌদ্দশত 72 জেএফকে থেকে এলেক্সের যাত্রা বিলম্ব হবে এটি ছাড়বে আগামীকাল বেলা 3 টায়
ban_03042_01895348007	গৃহ ব্রিজ ইন্টারসেকশন এর মাধ্যমে 5years অর্জন করেছেন
ban_00779_00544389882	আজ তাপমাত্রা মাইনাস 34 ডিগ্রি সেলসিয়াস এবং বাতাসের সাথে বৃষ্টি হবে
ban_02194_00398623052	প্রাক ইঞ্জিনিয়ারিং ইস্পাত ভবন এর ক্রমবর্ধমান চাহিদা পূরণে বাংলাদেশ বিলদিং সিস্তেম উৎপাদন চালিয়ে যাচ্ছে
ban_01232_01399854842	ঢাকা-আরিচা মহাসড়ক অতি পরিচিত একটি পথ
ban_00737_01661232613	ক্যাটারপিলার ভারী যন্ত্রপাতি এবং ইঞ্জিন নির্মাণ করে
ban_02194_00829633378	এইগুলো ডাক্তারবাড়ী ব্যবসায়িক কার্যক্রম এর সময়
ban_00737_01443209074	আব্দুস সালাম মহান ভাষা আন্দোলনের অন্যতম শহীদ
ban_01232_01217155238	এখনও ঠিক বুঝতে পারিনি শুধু লেভেল বলুন যেমন কাজের এলার্ম
ban_00779_01039524064	ইউনাইটেড এয়ারলাইন্স 363 সঠিক সময় এসেছে
ban_03042_00037884783	বার্তা পাঠাচ্ছি
ban_03042_00424526370	বিরতি দেয়া হচ্ছে
ban_03042_01829507135	তাদের আগামী ম্যাচ 7 নভেম্বর বেলা চারটায়
ban_00737_00272549577	মারুবেনি তার কোম্পানির বিশ্বাস হিসেবে সততা উদ্ভাবন ও ঐক্য ধারণ করে
ban_01232_01823180023	আপনি কোথায় যেতে চান
ban_00737_01547376034	বি এস আর এস টাওয়ার
ban_03042_00140215330	মেসেজ বাতিল করা হচ্ছে
ban_01701_02014303103	এই তালিকার জন্য ব্যবহৃত ফোন নাম্বার পাওয়া যায়নি
ban_00737_00319257295	মুহাম্মদ শহীদুল্লাহ
ban_01232_00237757491	তাশখন্দ উজবেকিস্তান এর রাজধানী
ban_01232_00404952191	প্রাইম পিপলস প্রপার্টি বাংলাদেশের অন্যতম বৃহত্তম টেক্সটাইল মিল
ban_00737_01460005642	ডি আই টি সড়ক ও তসলিম সড়কের দিকে অল্প ডানদিক ধরুন
ban_01232_00828188793	নিউইয়র্ক এ বৃষ্টি হচ্ছে না
ban_00779_00473023150	হাসন রাজার প্রকৃত নাম দেওয়ান হাসন রাজা
ban_01232_01325523665	নিকোসিয়া সাইপ্রাস এর রাজধানী
ban_01701_01695464774	ফুনাফুটি টুলুর রাজধানী
ban_01701_00624477622	মাওলানা ভাসানী ব্রিটিশ ভারতের অন্যতম তৃণমূল রাজনীতিবিদ ও গণআন্দোলনের নায়ক
ban_00737_01350918236	আপনি কাকে বার্তা পাঠাতে চান
ban_03042_01118271325	রুবেলের দীর্ঘতম রানা 14 মিটার
ban_03042_01028371858	পটুয়াখালী
ban_00779_01874417828	মুজতবা আলী শান্তিনিকেতনে পড়ার সময় বিশ্বভারতী নামের ম্যাগাজিনের লিখতেন
ban_00779_00215219688	শ্রীপুর কাশিমপুর রোড বামদিকে বাক নিন
ban_01232_01217020458	পোর্ট অফ প্রিন্স হ্যারির রাজধানী
ban_01701_01313107706	এইগুলো কোল্ডপ্লে কয়েকটি অ্যালবাম
ban_03042_00406573791	এইগুলো নন্দন পার্কের কয়েকটি রাইড
ban_01232_00697133985	চট্টগ্রাম-খাগড়াছড়ি সড়কে অল্প বামদিকে
ban_01232_00939703174	প্রুডেনশিয়াল ফিন্যান্সিয়াল তার কোম্পানির লোগো হিসেবে জিব্রাল্টার রড ব্যবহার করে
ban_03042_01190662189	আব্দুল হামিদ খান ভাসানীর পিতা হাজী সরাফত আলী
